stop_id,stop_name,stop_lat,stop_lon,wheelchair_boarding,stop_code
101724,Sooke Rd at Happy Valley Rd,48.4328,-123.52402,0,101724
101725,W Saanich Rd at Observatory Rd,48.51778,-123.42182,0,101725
101726,Jenkins Ave at Glen Lake Rd,48.44182,-123.52276,0,101726
101727,Jenkins Ave at Glen Lake Rd,48.44191,-123.52302,0,101727
101728,Metchosin Rd at Lomax Rd,48.39173,-123.52075,0,101728
101729,Glen Lake Rd at Page Ave,48.43434,-123.5254,0,101729
101730,Goldstream Ave at Shelby Pl,48.44959,-123.52417,0,101730
101731,Glen Lake Rd at Page Ave,48.43441,-123.52554,0,101731
101732,West Shore Pky at Constellation Ave,48.44816,-123.53984,0,101732
101733,Glen Lake Rd at Colbourne Gdns,48.43609,-123.52577,0,101733
101734,Metchosin Rd at Lomax Rd,48.39182,-123.52123,0,101734
101735,West Shore Pky at Landing Lane,48.45166,-123.5416,0,101735
101736,Glen Lake Rd at Colbourne Gdns,48.43602,-123.52592,0,101736
101737,Cordova Bay Rd at Sutcliffe Rd,48.52525,-123.36848,0,101737
101738,Bear Mountain Pky at Echo Valley Dr,48.46911,-123.51244,0,101738
101739,Glen Lake Rd at Waterlily Lane,48.43855,-123.5276,0,101739
101740,Cordova Bay Rd at Walema Ave,48.52642,-123.36832,0,101740
101741,Bear Mountain Pky at Echo Valley Dr,48.46924,-123.51235,0,101741
101742,Glen Lake Rd at Waterlily Lane,48.43848,-123.52779,0,101742
101743,Glen Lake Rd at Springhill Rd,48.44269,-123.52685,0,101743
101744,Sooke Rd at Ronald Rd,48.43252,-123.5293,0,101744
101745,Glen Lake Rd at Springhill Rd,48.44261,-123.52629,0,101745
101746,Happy Valley Rd at Acadian Rd,48.42764,-123.53008,0,101746
101747,Goldstream Ave at Hartsdale Dr,48.44918,-123.52096,0,101747
101748,Happy Valley Rd at Huckleberry Terr,48.42715,-123.53054,0,101748
101749,Sooke Rd at Ronald Rd,48.43282,-123.52899,0,101749
101750,Langford Pky at Hull's Corner,48.44289,-123.51469,0,101750
101751,Metchosin Rd at Pears Rd,48.38974,-123.52557,0,101751
101752,Glen Lake Rd at Glenview Pl,48.44176,-123.5282,0,101752
101754,Glen Lake Rd at Kathlynn Lane,48.43973,-123.52908,0,101754
101755,Glen Lake Rd at Kathlynn Lane,48.43971,-123.52933,0,101755
101756,Glen Lake Rd at Glenview Pl,48.44102,-123.5296,0,101756
101758,Metchosin Rd at Pears Rd,48.38948,-123.52607,0,101758
101759,Latoria Rd at Happy Valley Rd,48.41605,-123.53222,0,101759
101760,Happy Valley Rd at Vision Way,48.42363,-123.53266,0,101760
101761,Happy Valley Rd at Lobo Vale,48.41986,-123.5329,0,101761
101762,Happy Valley Rd at Latoria Rd,48.4165,-123.53301,0,101762
101763,Bear Mountain Pky at Stone Gate,48.47328,-123.51247,0,101763
101764,Happy Valley Rd at Turnstone Dr,48.42261,-123.53306,0,101764
101765,Happy Valley Rd at Dicker Rd,48.41351,-123.53301,0,101765
101766,Happy Valley Rd at Luxton Rd,48.41863,-123.53311,0,101766
101767,Cordova Bay Rd at Hanover Pl,48.52877,-123.37273,0,101767
101768,Happy Valley Rd at Latoria Rd,48.41673,-123.53327,0,101768
101769,Happy Valley Rd at Dicker Rd,48.41371,-123.53319,0,101769
101770,West Shore Pky at Landing Lane,48.45171,-123.54128,0,101770
101771,Admirals Rd at Maplebank Rd,48.44198,-123.42823,0,101771
101773,Sooke Rd at Penwood Rd,48.43097,-123.53415,0,101773
101774,Sooke Rd at Penwood Rd,48.43078,-123.53419,0,101774
101775,Happy Valley Rd at Vitality Rd,48.41267,-123.53457,0,101775
101776,Happy Valley Rd at Vitality Rd,48.41249,-123.53465,0,101776
101777,Cordova Bay Rd at Lochside Trail,48.5304,-123.37431,0,101777
101778,Admirals Rd at Maplebank Rd,48.44209,-123.42806,0,101778
101779,Mills Rd at W Saanich Rd,48.65531,-123.44489,0,101779
101780,Metchosin Rd at Witty Beach Rd,48.38434,-123.52699,0,101780
101781,Goldstream Ave at Wenger Terr,48.45202,-123.52873,0,101781
101782,Metchosin Rd at Witty Beach Rd,48.38405,-123.52696,0,101782
101783,W Saanich Rd at Prospect Lake Rd,48.52372,-123.43061,0,101783
101784,Cordova Bay Rd at Hill Rise Terr,48.53068,-123.38223,0,101784
101785,Cordova Bay Rd at Alderley Rd,48.53074,-123.38403,0,101785
101786,W Saanich Rd at Sparton Rd,48.52387,-123.43064,0,101786
101787,Goldstream Ave at Lakeshore Pl,48.45374,-123.53146,0,101787
101788,Cordova Bay Rd at Fowler Rd,48.5322,-123.37677,0,101788
101789,Bear Mountain Pky at Players Dr,48.47436,-123.518,0,101789
101790,Bear Mountain Pky at Players Dr,48.47475,-123.51848,0,101790
101791,Metchosin Rd at Wootton Rd,48.38205,-123.52896,0,101791
101792,Happy Valley Rd at Torrance Ave,48.41098,-123.53803,0,101792
101793,Happy Valley Rd at Torrance Ave,48.41123,-123.53787,0,101793
101794,Metchosin Rd at Wootton Rd,48.38218,-123.52908,0,101794
101796,Fowler Rd at Cordova Bay Rd,48.53329,-123.37821,0,101796
101797,Happy Valley Rd at Wild Ridge Way,48.40983,-123.53967,0,101797
101798,Happy Valley Rd at Wild Ridge Way,48.40965,-123.53999,0,101798
101799,Metchosin Rd at Happy Valley Rd,48.38029,-123.53067,0,101799
101800,Happy Valley Rd at Winter Rd,48.40755,-123.54154,0,101800
101801,Sooke Rd at Chidlow Connector,48.42944,-123.53809,0,101801
101802,Happy Valley Rd at Centremont Lane,48.40795,-123.54146,0,101802
101803,Fowler Rd at Menawood Pl,48.53513,-123.37914,0,101803
101804,Bear Mountain Pky at Nicklaus Dr,48.47507,-123.52197,0,101804
101805,Metchosin Rd at William Head Rd,48.37927,-123.53174,0,101805
101806,Sooke Rd at Glenshire Dr,48.42939,-123.5421,0,101806
101807,Bear Mountain Pky at Rivers Crossing,48.4753,-123.5234,0,101807
101808,W Saanich Rd at Hartland Ave,48.52739,-123.4365,0,101808
101809,Goldstream Ave at Lake End Rd,48.45513,-123.53411,0,101809
101810,W Saanich Rd at Hartland Ave,48.52759,-123.43648,0,101810
101812,William Head Rd at Parry Rd,48.37702,-123.53279,0,101812
101813,Mills Rd at Littlewood Rd,48.65532,-123.43204,0,101813
101814,Mills Rd at Avenger Way,48.65528,-123.42498,0,101814
101815,Sooke Rd at Awsworth Rd,48.42582,-123.56312,0,101815
101816,Happy Valley Rd at Rocky Point Rd,48.38271,-123.53869,0,101816
101817,Carey Rd at Ravine Way - Uptown,48.4561,-123.37744,0,101817
101819,Happy Valley Rd at Rocky Point Rd,48.38255,-123.53873,0,101819
101820,West Shore Pky at Amy Rd,48.45672,-123.53899,0,101820
101821,Fowler Rd at Sayward Rd,48.53823,-123.38102,0,101821
101822,Sooke Rd at Awsworth Rd,48.42604,-123.56372,0,101822
101823,Hwy 17 at Sayward Rd,48.53661,-123.38885,0,101823
101824,Metchosin Rd at Raynerwood Pl,48.42299,-123.48782,0,101824
101825,Sayward Rd at Fowler Rd,48.53865,-123.38335,0,101825
101826,4500 Blk William Head Rd,48.37506,-123.53393,0,101826
101827,Sooke Rd at West Shore Pky,48.42503,-123.54991,0,101827
101828,Hwy 17 at Sayward Rd,48.53822,-123.38956,0,101828
101829,Happy Valley Rd at Neild Rd,48.40483,-123.5475,0,101829
101830,Happy Valley Rd at Neild Rd,48.40478,-123.54785,0,101830
101831,4400 Blk Happy Valley Rd,48.38445,-123.54163,0,101831
101832,4400 Blk Happy Valley Rd,48.38514,-123.54226,0,101832
101833,West Shore Pky at Amy Rd,48.45788,-123.54105,0,101833
101834,Bear Mountain Pky at Country Club Way,48.47593,-123.53071,0,101834
101835,4300 Blk Happy Valley Rd,48.38641,-123.54448,0,101835
101836,4300 Blk Happy Valley Rd,48.38646,-123.54424,0,101836
101837,Happy Valley Rd at Flesh Rd,48.40209,-123.55022,0,101837
101838,Rocky Point Rd at Winfall Rd,48.37731,-123.54187,0,101838
101839,Happy Valley Rd at Flesh Rd,48.40198,-123.55048,0,101839
101840,W Saanich Rd at Matterhorn Dr,48.53229,-123.43855,0,101840
101841,Happy Valley Rd at Derrien Pl,48.38878,-123.54758,0,101841
101842,Happy Valley Rd at Glen Forest Way,48.39934,-123.55083,0,101842
101843,Happy Valley Rd at Bennett Rd,48.38865,-123.54767,0,101843
101844,W Saanich Rd at Matterhorn Dr,48.53386,-123.43767,0,101844
101845,Happy Valley Rd at Glen Forest Way,48.3993,-123.55102,0,101845
101846,Phipps Rd at Westshore Town Centre,48.44098,-123.50541,0,101846
101847,Rocky Point Rd at Winfall Rd,48.37746,-123.54151,0,101847
101848,Happy Valley Rd at Brookview Dr,48.39734,-123.55114,0,101848
101849,Happy Valley Rd at Brookview Dr,48.39735,-123.55133,0,101849
101850,2900 Blk Amy Rd,48.45864,-123.5456,0,101850
101851,Happy Valley Rd at Lindholm Rd,48.39321,-123.5512,0,101851
101852,Phipps Rd at Westshore Town Centre,48.44103,-123.50555,0,101852
101853,Happy Valley Rd at Lindholm Rd,48.39291,-123.55097,0,101853
101854,2900 Blk Amy Rd,48.45887,-123.54576,0,101854
101855,William Head Rd at Taylor Rd,48.36921,-123.53952,0,101855
101856,W Saanich Rd at Wallace Dr,48.53515,-123.43751,0,101856
101857,W Saanich Rd at Wallace Dr,48.53554,-123.43718,0,101857
101859,Rocky Point Rd at Walpole Rd,48.37436,-123.54434,0,101859
101860,Sooke Rd at West Shore Pky,48.42496,-123.54947,0,101860
101861,Island View Rd at Hwy 17,48.57232,-123.39885,0,101861
101862,Rocky Point Rd at Walpole Rd,48.37406,-123.54441,0,101862
101863,Mt Wells Dr at Sunvale Pl,48.45858,-123.54913,0,101863
101864,Sooke Lake Rd at Mount Wells Dr,48.46005,-123.54937,0,101864
101865,Sooke Lake Rd at Mount Wells Dr,48.45996,-123.5491,0,101865
101866,Humpback Rd at Mount Wells Dr,48.4571,-123.55127,0,101866
101867,Sooke Lake Rd at Corrine Pl,48.45981,-123.55074,0,101867
101868,Rocky Point Rd at Taylor Rd,48.37178,-123.54729,0,101868
101870,Rocky Point Rd at Tiswilde Rd,48.37167,-123.54775,0,101870
101871,William Head Rd at Lombard Dr,48.36518,-123.54366,0,101871
101872,Sooke Lake Rd at Humpback Rd,48.45886,-123.55338,0,101872
101873,5800 Blk W Saanich Rd,48.54138,-123.4368,0,101873
101874,Lombard Dr at Tavane Rd,48.3666,-123.54857,0,101874
101875,Rocky Point Rd at Arden Rd,48.36894,-123.55036,0,101875
101876,Rocky Point Rd at Arden Rd,48.36901,-123.55052,0,101876
101877,Lombard Dr at Tavane Rd,48.36658,-123.54892,0,101877
101878,5800 Blk W Saanich Rd,48.54319,-123.43671,0,101878
101879,William Head Rd at Boblaw Pl,48.35823,-123.54521,0,101879
101880,William Head Rd at Boblaw Pl,48.35853,-123.54528,0,101880
101881,Sooke Rd at Humpback Rd,48.42622,-123.56915,0,101881
101883,Tanner Rd at Bella Vista Dr,48.55436,-123.39503,0,101883
101885,Tanner Rd at Marie Meadows Rd,48.55422,-123.39501,0,101885
101886,Tanner Rd at Conconi Pl,48.55434,-123.39827,0,101886
101887,William Head Rd at Sandgate Rd,48.35355,-123.54733,0,101887
101888,Tanner Rd at Rodolph Rd,48.55425,-123.40043,0,101888
101889,Tanner Rd at Robin Way,48.55422,-123.39823,0,101889
101890,Tanner Rd at Rodolph Rd,48.5544,-123.40117,0,101890
101891,W Saanich Rd at Glen Nevis Rd,48.54772,-123.44108,0,101891
101892,W Saanich Rd at Glen Nevis Rd,48.54752,-123.44142,0,101892
101893,W Saanich Rd at Durrance Rd,48.55061,-123.4399,0,101893
101894,Central Saanich Rd at Tanner Rd,48.55713,-123.40343,0,101894
101895,Central Saanich Rd at Tanner Rd,48.55711,-123.40363,0,101895
101896,W Saanich Rd at Durrance Rd,48.55122,-123.44008,0,101896
101897,Central Saanich Rd at Styan Rd,48.5598,-123.40346,0,101897
101899,6100 Blk W Saanich Rd,48.55424,-123.43866,0,101899
101900,6300 Blk W Saanich Rd,48.55459,-123.43865,0,101900
101901,Central Saanich Rd at Styan Rd,48.56043,-123.40367,0,101901
101902,4000 Blk Sooke Rd,48.40749,-123.58421,0,101902
101903,4100 Blk Sooke Rd,48.39926,-123.58945,0,101903
101904,Central Saanich Rd at Handy Crt,48.56232,-123.40346,0,101904
101905,4100 Blk Sooke Rd,48.39911,-123.59031,0,101905
101906,Central Saanich Rd at Keating X Rd,48.56453,-123.40366,0,101906
101907,Central Saanich Rd at Keating X Rd,48.56484,-123.40345,0,101907
101908,Keating X Rd at Mirah Rd,48.56507,-123.40623,0,101908
101909,Keating X Rd at Mirah Rd,48.56521,-123.40726,0,101909
101911,Keating X Rd at Veyaness Rd,48.56507,-123.41007,0,101911
101912,W Saanich Rd at Old W Saanich Rd,48.56093,-123.43667,0,101912
101914,W Saanich Rd at Old W Saanich Rd,48.5609,-123.43647,0,101914
101915,Keating X Rd at Veyaness Rd,48.56522,-123.41026,0,101915
101916,3800 Blk Sooke Rd,48.40957,-123.58528,0,101916
101917,Keating X Rd at Rajpur Pl,48.56507,-123.41313,0,101917
101919,Keating X Rd at Rajpur Pl,48.5652,-123.41438,0,101919
101920,Keating X Rd at Butler Cres,48.56506,-123.4193,0,101920
101921,Keating X Rd at Oldfield Rd,48.56522,-123.41838,0,101921
101923,Gillespie Rd at Sooke Rd,48.39409,-123.62741,0,101923
101924,Keating X Rd at Bryn Rd,48.56571,-123.42649,0,101924
101925,Keating X Rd at Bryn Rd,48.56558,-123.42752,0,101925
101928,W Saanich Rd at Benvenuto Ave,48.56458,-123.43813,0,101928
101929,Keating X Rd at W Saanich Rd,48.56512,-123.43738,0,101929
101930,Keating X Rd at W Saanich Rd,48.56527,-123.43771,0,101930
101931,W Saanich Rd at Keating X Rd,48.56585,-123.43906,0,101931
101932,W Saanich Rd at Kersey Rd,48.56677,-123.44009,0,101932
101933,Benvenuto Ave at Garden Gate Dr,48.56379,-123.45353,0,101933
101934,Benvenuto Ave at Trudeau Terr,48.56299,-123.45614,0,101934
101935,Benvenuto Ave at Trudeau Terr,48.56286,-123.45614,0,101935
101936,Benvenuto Ave at Amwell Dr,48.56384,-123.45373,0,101936
101937,Sooke Rd at Kangaroo Rd,48.39294,-123.59798,0,101937
101938,Sooke Rd at Kangaroo Rd,48.39349,-123.59691,0,101938
101939,Benvenuto Ave at Knott Way,48.56616,-123.44709,0,101939
101940,Wallace Dr at Benvenuto Ave,48.56334,-123.45917,0,101940
101941,Wallace Dr at Benvenuto Ave,48.5633,-123.45882,0,101941
101942,E Saanich Rd at Central Saanich Rd,48.57327,-123.40377,0,101942
101943,Benvenuto Ave at Knott Way,48.56631,-123.44745,0,101943
101944,E Saanich Rd at Cooperidge Dr,48.57394,-123.40409,0,101944
101945,Wallace Dr at Woodward Dr,48.56434,-123.46026,0,101945
101946,Wallace Dr at Woodward Dr,48.56442,-123.46009,0,101946
101947,W Saanich Rd at Carriage Lane,48.56908,-123.44151,0,101947
101948,W Saanich Rd at Carriage Lane,48.56928,-123.44133,0,101948
101949,Arbutus Rd at Finnerty Rd,48.4711,-123.30319,0,101949
101950,Butchart Gardens,48.5631,-123.46657,0,101950
101951,Arbutus Rd at Finnerty Rd,48.47135,-123.30298,0,101951
101952,6800 Blk Wallace Dr,48.56587,-123.46129,0,101952
101953,6800 Blk Wallace Dr,48.56632,-123.46136,0,101953
101954,E Saanich Rd at Dogwood Lane,48.57701,-123.40666,0,101954
101955,E Saanich Rd at Stellys X Rd,48.57959,-123.40877,0,101955
101956,Sooke Rd at Impala Rd,48.39384,-123.60563,0,101956
101957,Sooke Rd at Impala Rd,48.39432,-123.60599,0,101957
101958,Wallace Dr at Springside Pl,48.56958,-123.45565,0,101958
101959,W Saanich Rd at Marchant Rd,48.57273,-123.44269,0,101959
101960,Wallace Dr at McKenna Crt,48.56877,-123.45938,0,101960
101961,W Saanich Rd at Marchant Rd,48.5729,-123.4426,0,101961
101962,Wallace Dr at Springside Pl,48.56982,-123.45555,0,101962
101963,Wallace Dr at McKenna Crt,48.56886,-123.45942,0,101963
101964,Wallace Dr at Llanfair Cres,48.5707,-123.45402,0,101964
101965,4900 Blk Sooke Rd,48.39651,-123.60931,0,101965
101966,Wallace Dr at Marchant Rd,48.57179,-123.45271,0,101966
101967,4900 Blk Sooke Rd,48.39687,-123.60947,0,101967
101968,E Saanich Rd at Stellys X Rd,48.57992,-123.40921,0,101968
101969,Wallace Dr at Stelly's Secondary,48.57609,-123.43333,0,101969
101971,Wallace Dr at Marchant Rd,48.57272,-123.45106,0,101971
101972,E Saanich Rd at Dogwood Lane,48.57695,-123.40684,0,101972
101973,W Saanich Rd at Columbia Ave,48.57473,-123.44436,0,101973
101974,W Saanich Rd at Wallace Dr,48.57484,-123.44481,0,101974
101975,Wallace Dr at Sluggett Rd,48.5739,-123.44907,0,101975
101976,3900 Blk Wilkinson Rd,48.47059,-123.41259,0,101976
101977,Marchant Rd at Hagan Rd,48.57237,-123.45771,0,101977
101978,Burnside Rd W at Heritage Lane,48.46345,-123.41266,0,101978
101980,5000 Blk Sooke Rd,48.39794,-123.61438,0,101980
101981,Westhills Exch (Langford Pky) Bay E,48.44521,-123.53401,0,101981
101982,W Saanich Rd at Clarke Rd,48.57598,-123.44662,0,101982
101983,Brentwood Dr at Marchant Rd,48.57253,-123.46105,0,101983
101984,Wallace Dr at Stellys X Rd,48.58012,-123.42568,0,101984
101985,W Saanich Rd at Wallace Dr,48.57624,-123.44654,0,101985
101986,Wallace Dr at Stellys X Rd,48.57987,-123.426,0,101986
101987,5000 Blk Sooke Rd,48.39808,-123.61486,0,101987
101988,Stellys X Rd at Stelly's Secondary,48.57966,-123.43197,0,101988
101989,Stellys X Rd at Stelly's Secondary,48.57979,-123.43276,0,101989
101990,Wallace Dr at White Rd,48.58444,-123.4238,0,101990
101991,Brentwood Dr at Sluggett Rd,48.57368,-123.46219,0,101991
101992,Stellys X Rd at Saanich Fairgrounds,48.57966,-123.43688,0,101992
101993,Canora Rd at De Havilland Way,48.64249,-123.41686,0,101993
101994,Stellys X Rd at Saanich Fairgrounds,48.57979,-123.4361,0,101994
101996,7400 Blk E Saanich Rd,48.58245,-123.41183,0,101996
101997,Canora Rd at De Havilland Way,48.64312,-123.41654,0,101997
101998,Verdier Ave at W Saanich Rd,48.57796,-123.45042,0,101998
101999,W Saanich Rd at Verdier Ave,48.5788,-123.45041,0,101999
102001,Happy Valley Rd at Walfred Rd,48.4313,-123.52757,0,102001
102002,Stellys X Rd at Early Pl,48.57964,-123.44568,0,102002
102003,Verdier Ave at Holly Park Rd,48.57794,-123.45563,0,102003
102004,Stellys X Rd at Early Pl,48.57977,-123.44573,0,102004
102006,Happy Valley Rd at Walfred Rd,48.43087,-123.52787,0,102006
102007,Butchart Gardens,48.56308,-123.46656,0,102007
102008,W Saanich Rd at Tri-Eagle Plaza,48.48938,-123.38627,0,102008
102009,Wallace Dr at White Rd,48.58448,-123.42357,0,102009
102010,Stellys X Rd at W Saanich Rd,48.57968,-123.45077,0,102010
102011,E Saanich Rd at Veyaness Rd,48.5855,-123.41657,0,102011
102012,Hillside Ave at Douglas St,48.43854,-123.36531,0,102012
102013,W Saanich Rd at Verdier Ave,48.57846,-123.4503,0,102013
102014,Verdier Ave at Hagan Rd,48.57795,-123.45829,0,102014
102015,7400 Blk E Saanich Rd,48.58267,-123.41185,0,102015
102016,Brentwood Dr at Verdier Ave,48.57666,-123.46476,0,102016
102017,Benvenuto Ave at Tod Inlet Trail,48.56249,-123.46423,0,102017
102018,McTavish Exch Bay C,48.63016,-123.41309,0,102018
102019,Bay St at Cook St,48.43486,-123.35087,0,102019
102020,McTavish Exch Bay D,48.63017,-123.41329,0,102020
102021,E Saanich Rd at Veyaness Rd,48.58568,-123.41749,0,102021
102022,Verdier Ave at Brentwood Dr,48.57796,-123.46307,0,102022
102023,Wallace Dr at Hovey Rd,48.58661,-123.42254,0,102023
102024,Wallace Dr at Hovey Rd,48.58653,-123.42279,0,102024
102025,E Saanich Rd at Hovey Rd,48.5879,-123.41908,0,102025
102026,Wallace Dr at Prosser Rd,48.58853,-123.42174,0,102026
102028,Bay St at Cook St,48.4352,-123.35382,0,102028
102030,E Saanich Rd at Prosser Rd,48.58829,-123.41938,0,102030
102032,McTavish Exch Bay F,48.63033,-123.4132,0,102032
102033,Wallace Dr at Cultra Ave,48.59202,-123.42181,0,102033
102034,Hwy 1 at Admirals Rd,48.45961,-123.40675,0,102034
102035,W Saanich Rd at Shaker Church Rd,48.58382,-123.4577,0,102035
102036,Mt Newton X Rd at Stautw Rd,48.59298,-123.39173,0,102036
102037,W Saanich Rd at Shaker Church Rd,48.58428,-123.45807,0,102037
102038,McTavish Exch Bay G,48.63033,-123.41297,0,102038
102040,Mt Newton X Rd at Hwy 17 East Side,48.59411,-123.39629,0,102040
102042,Mt Newton X Rd at Hwy 17 West Side,48.59408,-123.39966,0,102042
102043,Mt Newton X Rd at Hwy 17 East Side,48.59424,-123.39689,0,102043
102044,McTavish Exch Bay B,48.63027,-123.41246,0,102044
102045,Mt Newton X Rd at Hwy 17 West Side,48.59419,-123.3993,0,102045
102046,Mt Newton X Rd at Central Saanich Rd,48.59407,-123.40293,0,102046
102047,Wallace Dr at Prosser Rd,48.58911,-123.42187,0,102047
102048,McTavish Exch Bay A,48.62905,-123.41162,0,102048
102049,Mt Newton X Rd at Central Saanich Rd,48.5942,-123.40402,0,102049
102050,Mt Newton X Rd at Saanich Pen Hosp,48.59406,-123.40949,0,102050
102051,Lochside Dr at Mt Newton X Rd,48.59454,-123.39476,0,102051
102052,Wallace Dr at Cultra Ave,48.59271,-123.42137,0,102052
102054,Saanichton Exch Bay A,48.59359,-123.41687,0,102054
102055,Mt Newton X Rd at Saanich Pen Hosp,48.59419,-123.41044,0,102055
102056,Gillespie Rd at Manzer Way,48.39165,-123.63154,0,102056
102057,Saanichton Exch Bay B,48.59368,-123.41706,0,102057
102058,Lochside Dr at Ferguson Rd,48.59562,-123.39457,0,102058
102059,Gillespie Rd at Manzer Way,48.39157,-123.6317,0,102059
102061,Gillespie Rd at Nagle Rd,48.38404,-123.62976,0,102061
102063,Gillespie Rd at Nagle Rd,48.38447,-123.63021,0,102063
102064,Driftwood Dr at Driftwood Pl,48.39615,-123.72208,0,102064
102065,Wallace Dr at Mt Newton X Rd,48.59444,-123.41965,0,102065
102066,Wallace Dr at Lisnoe Ave,48.59402,-123.42055,0,102066
102067,Saanich Pen Hosp Main Entrance,48.59603,-123.41033,0,102067
102068,Sooke Rd at Carran Rd,48.43226,-123.49705,0,102068
102069,Sooke Rd at Glinz Lake Rd,48.39303,-123.63655,0,102069
102070,Lochside Dr at James Island Rd,48.59874,-123.39478,0,102070
102071,E Saanich Rd at Patterson Rd,48.5966,-123.41677,0,102071
102072,E Saanich Rd at Wallace Dr,48.59676,-123.41697,0,102072
102074,Lochside Dr at James Island Rd,48.5992,-123.39462,0,102074
102075,Lochside Dr at Wakeman Rd,48.60039,-123.39573,0,102075
102076,Gillespie Rd at Roche Cove Bridge,48.37239,-123.63269,0,102076
102077,Lochside Dr at Wakeman Rd,48.60063,-123.39573,0,102077
102078,Gillespie Rd at Roche Cove Bridge,48.37053,-123.63322,0,102078
102079,E Saanich Rd at Polo Park Cres,48.5995,-123.41692,0,102079
102080,E Saanich Rd at Polo Park Cres,48.60019,-123.41671,0,102080
102081,5200 Blk Sooke Rd,48.38861,-123.64374,0,102081
102082,Lochside Dr at Newman Rd,48.60383,-123.3962,0,102082
102083,5300 Blk Sooke Rd,48.38765,-123.64781,0,102083
102084,Lochside Dr at Newman Rd,48.60407,-123.39599,0,102084
102085,5300 Blk Sooke Rd,48.38832,-123.64846,0,102085
102086,E Saanich Rd at Newman Rd,48.60261,-123.41712,0,102086
102087,E Saanich Rd at Newman Rd,48.6025,-123.4173,0,102087
102088,Gillespie Rd at Mount Matheson Rd,48.3587,-123.63379,0,102088
102089,Lochside Dr at Cascade Ave,48.60642,-123.39652,0,102089
102090,Gillespie Rd at Mount Matheson Rd,48.35803,-123.6358,0,102090
102091,Lochside Dr at Cascade Ave,48.60662,-123.39644,0,102091
102092,5400 Blk Sooke Rd,48.39056,-123.65132,0,102092
102093,5400 Blk Sooke Rd,48.39081,-123.65116,0,102093
102094,E Saanich Rd at Haldon Rd,48.6066,-123.41912,0,102094
102095,Sunriver Way at Riverstone Dr,48.39706,-123.72119,0,102095
102096,E Saanich Rd at Haldon Rd,48.6068,-123.41909,0,102096
102097,5500 Blk Sooke Rd,48.39484,-123.65514,0,102097
102098,W Saanich Rd at Mt Newton X Rd,48.59904,-123.46589,0,102098
102099,W Saanich Rd at Mt Newton X Rd,48.59955,-123.46603,0,102099
102100,8400 Blk Lochside Dr,48.61009,-123.39927,0,102100
102101,8400 Blk Lochside Dr,48.61039,-123.3993,0,102101
102102,Sooke Rd at Ludlow Rd,48.39419,-123.65797,0,102102
102103,5500 Blk Sooke Rd,48.39456,-123.65615,0,102103
102104,E Sooke Rd at Gillespie Rd,48.35445,-123.64248,0,102104
102105,Sooke Rd at Laidlaw Rd,48.39343,-123.66049,0,102105
102106,Sooke Rd at Ludlow Rd,48.39404,-123.65801,0,102106
102107,E Sooke Rd at Gillespie Rd,48.35436,-123.64263,0,102107
102108,Lochside Dr at Amity Dr,48.61435,-123.40129,0,102108
102109,Sooke Rd at Laidlaw Rd,48.393,-123.66088,0,102109
102110,Lochside Dr at Amity Dr,48.61427,-123.40144,0,102110
102111,May St at Eberts St,48.411,-123.34574,0,102111
102112,E Saanich Rd at Barrett Dr,48.61348,-123.41615,0,102112
102113,E Saanich Rd at Leal Rd,48.61367,-123.41592,0,102113
102114,Barrett Dr at Trincomali Terr,48.61275,-123.42488,0,102114
102115,Barrett Dr at Trincomali Terr,48.61303,-123.42372,0,102115
102116,E Sooke Rd at Boardman Lane,48.35801,-123.64654,0,102116
102117,E Sooke Rd at Boardman Lane,48.35862,-123.6486,0,102117
102118,W Saanich Rd at McPhail Rd,48.60447,-123.47184,0,102118
102120,Barrett Dr at Sandover Cres E,48.61419,-123.41857,0,102120
102121,W Saanich Rd at McPhail Rd,48.60526,-123.47239,0,102121
102122,Barrett Dr at Colburne Pl,48.61416,-123.42899,0,102122
102124,Barrett Dr at Sandover Cres,48.61501,-123.42167,0,102124
102125,Barrett Dr at Colburne Pl,48.61394,-123.42888,0,102125
102126,Barrett Dr at Sandover Cres W,48.61479,-123.42174,0,102126
102127,Sooke Rd at Harbourview Rd,48.39104,-123.66666,0,102127
102128,Barrett Dr at Kingcome Cres,48.61424,-123.43153,0,102128
102129,Barrett Dr at Kingcome Cres,48.61452,-123.43139,0,102129
102130,Lochside Dr at Lowe Rd,48.61828,-123.40454,0,102130
102131,Sooke Rd at Harbourview Rd,48.39119,-123.66785,0,102131
102132,Royal Bay Exch Bay B,48.40838,-123.488,0,102132
102133,E Sooke Rd at Parkheights Dr,48.35826,-123.65588,0,102133
102134,E Sooke Rd at Parkheights Dr,48.35839,-123.65597,0,102134
102135,E Saanich Rd at Dean Park Rd,48.61796,-123.41666,0,102135
102136,E Saanich Rd at Dean Park Rd,48.61733,-123.41644,0,102136
102137,Lochside Dr at Lowe Rd,48.61839,-123.40443,0,102137
102138,Barrett Dr at Dean Park Rd,48.61709,-123.43233,0,102138
102139,Barrett Dr at Dean Park Rd,48.6172,-123.43217,0,102139
102140,W Saanich Rd at Lawrence Rd,48.60971,-123.47414,0,102140
102141,Forest Park Dr at Dean Park Rd,48.61797,-123.42888,0,102141
102142,Forest Park Dr at Dean Park Rd,48.6179,-123.42907,0,102142
102143,E Saanich Rd at CFIA Laboratory,48.62094,-123.41766,0,102143
