route_id,service_id,trip_id,trip_headsign,shape_id,block_id,direction_id
8-VIC,2089,10025291:5686045:5690727,Oak Bay - via Finlayson,18710,5690727,0
8-VIC,2087,10025291:5686045:5691480,Oak Bay - via Finlayson,18710,5691480,0
2-VIC,1781,10054926:5686046:5691046,South Oak Bay - Oak Bay Village,19218,5691046,0
72-VIC,1781,10057991:5686048:5690467,Downtown - via Saanichton,18716,5690467,1
14-VIC,1781,10031989:5686049:5691196,UVic - via Richmond,19055,5691196,0
95-VIC,2294,10032875:5686052:5690059,Blink - to Langford,18836,5690059,1
4-VIC,1781,10031769:5686053:5690769,UVic - via Hillside,18645,5690769,0
12-VIC,1781,10040294:5686054:5690228,UVic - via Kenmore,18536,5690228,0
8-VIC,1781,10032692:5686055:5690134,Tillicum Ctr - via Finalyson,19314,5690134,1
59-VIC,2294,10042045:5686057:5690133,Langford Exch - via Triangle Mtn,19545,5690133,0
39-VIC,2294,10041932:5686060:5690643,UVic - via Royal Oak,19305,5690643,0
52-VIC,2294,10042064:5686062:5690965,Colwood Exch - via Royal Bay,18903,5690965,0
6-VIC,2771,10125691:5686064:5690476,Downtown,18962,5690476,1
6-VIC,1781,10032614:5686066:5690076,Downtown,18962,5690076,1
25-VIC,2771,10125421:5686067:5691458,Maplewood,18933,5691458,0
58-VIC,2294,10042161:5686070:5690706,Langford Exch - via Westhills,18751,5690706,0
21-VIC,2089,10051059:5686072:5691035,Interurban - VI Tech Park,18452,5691035,0
21-VIC,2087,10051059:5686072:5691437,Interurban - VI Tech Park,18452,5691437,0
95-VIC,2294,10032888:5686074:5691086,Blink - to Downtown,18717,5691086,0
95-VIC,1781,10031552:5686076:5690601,Blink - to Langford,18836,5690601,1
31-VIC,2087,10053467:5686077:5695591,Royal Oak Exch - via Glanford,18743,5695591,0
31-VIC,2089,10053467:5686077:5695689,Royal Oak Exch - via Glanford,18743,5695689,0
47-VIC,2087,10053538:5686079:5690236,Downtown,18592,5690236,0
47-VIC,2089,10053538:5686079:5691339,Downtown,18592,5691339,0
52-VIC,1781,10040637:5686085:5690941,Bear Mountain - via Millstream,18774,5690941,1
39-VIC,1781,10040316:5686086:5690385,Royal Oak Exch,18868,5690385,1
70-VIC,2771,10124898:5686087:5691450,Swartz Bay Ferry - via Hwy #17,19212,5691450,0
15-VIC,1781,10031978:5686090:5691226,UVic - Foul Bay Exp,19054,5691226,0
72-VIC,2294,10058143:5686096:5690841,Swartz Bay Ferry - via Saanichton,18512,5690841,0
11-VIC,1781,10032110:5686098:5690219,Tillicum Ctr - via Gorge,18834,5690219,1
85-VIC,2087,10094326:5686099:5690088,North Saanich,19285,5690088,0
85-VIC,2089,10094326:5686099:5690530,North Saanich,19285,5690530,0
26-VIC,2089,10070037:5686102:5690560,UVic - via McKenzie,18624,5690560,0
26-VIC,2087,10070037:5686102:5691073,UVic - via McKenzie,18624,5691073,0
10-VIC,2087,10094557:5686103:5690786,James Bay - via Vic West,18701,5690786,1
10-VIC,2089,10094557:5686103:5691045,James Bay - via Vic West,18701,5691045,1
5-VIC,1781,10054909:5686104:5691464,James Bay - Fisherman's Wharf,18724,5691464,1
53-VIC,2089,10094013:5686106:5690343,Langford Exch - via Atkins,18852,5690343,1
53-VIC,2087,10094013:5686106:5690773,Langford Exch - via Atkins,18852,5690773,1
14-VIC,2771,10125448:5686111:5690725,Vic General - via Craigflower,19158,5690725,1
52-VIC,1781,10040466:5686112:5690628,Bear Mountain - via Millstream,18774,5690628,1
14-VIC,2771,10125100:5686113:5690158,UVic - via Richmond,19055,5690158,0
8-VIC,2089,10025311:5686114:5690289,Interurban - via Finlayson,18778,5690289,1
8-VIC,2087,10025311:5686114:5690800,Interurban - via Finlayson,18778,5690800,1
55-VIC,2087,10094050:5686115:5690151,William Head - via Happy Valley,18851,5690151,1
55-VIC,2089,10094050:5686115:5690377,William Head - via Happy Valley,18851,5690377,1
22-VIC,2087,10025360:5686119:5690598,Vic General - Watkiss Wy via Hastings,19263,5690598,0
22-VIC,2089,10025360:5686119:5691428,Vic General - Watkiss Wy via Hastings,19263,5691428,0
4-VIC,1781,10031900:5686120:5690794,UVic - via Hillside,18645,5690794,0
75-VIC,2089,10053185:5686121:5695399,Downtown,19205,5695399,1
75-VIC,2087,10053185:5686121:5695840,Downtown,19205,5695840,1
95-VIC,2294,10032909:5686124:5691081,Blink - to Downtown,18717,5691081,0
31-VIC,2771,10125960:5686125:5690928,Royal Oak Exch - to 75 Saanichton,19265,5690928,0
14-VIC,1781,10031795:5686126:5691130,UVic - via Richmond,19055,5691130,0
61-VIC,2089,10070326:5686128:5690714,Sooke,19560,5690714,1
61-VIC,2087,10070326:5686128:5690797,Sooke,19560,5690797,1
30-VIC,2294,10058290:5686129:5690998,Royal Oak Exch - via Carey,18634,5690998,0
75-VIC,2294,10058311:5686130:5690664,Downtown,18820,5690664,1
7-VIC,1781,10040187:5686131:5690794,Downtown - to 21 Interurban,19211,5690794,0
95-VIC,2089,10070451:5686133:5691198,Blink - to Downtown,18717,5691198,0
95-VIC,2087,10070451:5686133:5691260,Blink - to Downtown,18717,5691260,0
10-VIC,2087,10094566:5686134:5695523,James Bay - via Vic West,18701,5695523,1
10-VIC,2089,10094566:5686134:5695882,James Bay - via Vic West,18701,5695882,1
75-VIC,2294,10058400:5686136:5690556,Butchart Grdns,19504,5690556,0
95-VIC,2087,10070342:5686139:5690379,Blink - to Downtown,18717,5690379,0
95-VIC,2089,10070342:5686139:5691337,Blink - to Downtown,18717,5691337,0
5-VIC,2089,10053996:5686140:5690051,James Bay - Fisherman's Wharf,18724,5690051,1
5-VIC,2087,10053996:5686140:5691412,James Bay - Fisherman's Wharf,18724,5691412,1
22-VIC,2766,10025352:5686141:5690547,A Downtown Only - via Straw Vale,18639,5690547,1
22-VIC,2089,10025352:5686141:5691062,A Downtown Only - via Straw Vale,18639,5691062,1
8-VIC,2087,10025328:5686143:5691327,Interurban - via Finlayson,18778,5691327,1
8-VIC,2089,10025328:5686143:5691473,Interurban - via Finlayson,18778,5691473,1
15-VIC,2294,10041035:5686146:5690633,UVic - Foul Bay Exp,19054,5690633,0
5-VIC,2089,10053972:5686147:5690545,Willows - Oak Bay Village,19272,5690545,0
5-VIC,2087,10053972:5686147:5691489,Willows - Oak Bay Village,19272,5691489,0
26-VIC,2087,10070092:5686148:5691295,Dockyard - via Tillicum,18575,5691295,1
26-VIC,2089,10070092:5686148:5691383,Dockyard - via Tillicum,18575,5691383,1
61-VIC,2765,10070310:5686149:5690508,Langford Exch,19003,5690508,0
61-VIC,2766,10070310:5686149:5690547,Langford Exch,19003,5690547,0
61-VIC,2089,10070310:5686149:5691062,Langford Exch,19003,5691062,0
58-VIC,2087,10094076:5686150:5691333,Goldstream Mdws - via Westhills,18671,5691333,1
58-VIC,2089,10094076:5686150:5691470,Goldstream Mdws - via Westhills,18671,5691470,1
60-VIC,2089,10094218:5686152:5690371,Royal Bay Exch - via Lagoon,18644,5690371,1
60-VIC,2087,10094218:5686152:5690900,Royal Bay Exch - via Lagoon,18644,5690900,1
4-VIC,2089,10069948:5686155:5690092,Downtown,18477,5690092,1
4-VIC,2087,10069948:5686155:5691115,Downtown,18477,5691115,1
61-VIC,2771,10124799:5686157:5690174,Langford Exch,19003,5690174,0
3-VIC,2771,10126767:5686158:5875130,Royal Jubilee - Cook St Vlg/Quimper,19489,5875130,1
7-VIC,2294,10042021:5686159:5691200,N UVic - Cook St Village,18918,5691200,1
52-VIC,2294,10042193:5686160:5690685,Bear Mountain - via Millstream,18774,5690685,1
57-VIC,2294,10041989:5686161:5690536,Langford Exch - via McCallum,19124,5690536,1
22-VIC,2087,10025402:5686163:5690474,Vic General - via Hastings,19322,5690474,0
22-VIC,2089,10025402:5686163:5691023,Vic General - via Hastings,19322,5691023,0
26-VIC,2089,10070080:5686165:5690378,UVic - via McKenzie,18624,5690378,0
26-VIC,2087,10070080:5686165:5690847,UVic - via McKenzie,18624,5690847,0
27-VIC,2089,10025620:5686166:5690093,Gordon Head - via Shelbourne,19171,5690093,0
27-VIC,2087,10025620:5686166:5690918,Gordon Head - via Shelbourne,19171,5690918,0
21-VIC,1781,10040599:5686169:5690867,N Night Rte to Camosun via Straw Vale,18800,5690867,0
31-VIC,1781,10057778:5686171:5690070,Royal Oak Exch - via Glanford,18743,5690070,0
26-VIC,1781,10032428:5686173:5690502,Dockyard - via Tillicum,18575,5690502,1
72-VIC,2771,10124905:5686174:5690437,Swartz Bay Ferry - via Saanichton,18512,5690437,0
52-VIC,2087,10093881:5686175:5690717,Bear Mountain - via Millstream - RRU,18581,5690717,1
52-VIC,2089,10093881:5686175:5691477,Bear Mountain - via Millstream - RRU,18581,5691477,1
72-VIC,2087,10070673:5686176:5690196,Swartz Bay Ferry - via Saanichton,18512,5690196,0
72-VIC,2089,10070673:5686176:5690436,Swartz Bay Ferry - via Saanichton,18512,5690436,0
58-VIC,2294,10041822:5686177:5690327,Langford Exch - via Westhills,18751,5690327,0
95-VIC,1781,10031482:5686180:5690111,Blink - to Downtown,18717,5690111,0
28-VIC,1781,10032192:5686181:5691176,Majestic - via Shelbourne,18885,5691176,0
95-VIC,1781,10031419:5686182:5690554,Blink - to Langford,18836,5690554,1
7-VIC,2294,10042100:5686183:5691011,UVic - via Fairfield,18816,5691011,1
52-VIC,2087,10093901:5686184:5690598,Colwood Exch - via Royal Bay - RRU,18889,5690598,0
52-VIC,2089,10093901:5686184:5691428,Colwood Exch - via Royal Bay - RRU,18889,5691428,0
57-VIC,1781,10040680:5686185:5690984,Thetis Hgts - via McCallum,18579,5690984,0
2-VIC,2087,10054025:5686186:5690243,South Oak Bay - Oak Bay Village,19218,5690243,0
2-VIC,2089,10054025:5686186:5691377,South Oak Bay - Oak Bay Village,19218,5691377,0
4-VIC,2089,10069956:5686188:5690086,UVic - via Hillside,18645,5690086,0
4-VIC,2087,10069956:5686188:5691129,UVic - via Hillside,18645,5691129,0
58-VIC,1781,10040459:5686191:5690184,Langford Exch - via Westhills,18751,5690184,0
25-VIC,2294,10041227:5686194:5691336,Maplewood,18933,5691336,0
72-VIC,1781,10058006:5686195:5690467,Downtown - via Saanichton,18716,5690467,1
26-VIC,2294,10041314:5686197:5690484,UVic - via McKenzie,18624,5690484,0
7-VIC,2771,10126728:5686198:5691049,UVic - via Fairfield,18816,5691049,1
70-VIC,2771,10124915:5686201:5690913,Downtown - via Hwy #17,18849,5690913,1
26-VIC,2087,10070088:5686204:5690498,UVic - via McKenzie,18624,5690498,0
26-VIC,2089,10070088:5686204:5690572,UVic - via McKenzie,18624,5690572,0
61-VIC,2771,10124762:5686205:5690531,Sooke,19637,5690531,1
15-VIC,2294,10041254:5686207:5690045,Esquimalt - Fort/Yates Exp,18702,5690045,1
21-VIC,2294,10042215:5686209:5690424,Interurban - Viaduct Loop,18737,5690424,0
48-VIC,2087,10053537:5686210:5690458,Downtown,18526,5690458,0
48-VIC,2089,10053537:5686210:5690490,Downtown,18526,5690490,0
7-VIC,2087,10051038:5686211:5690402,UVic - via Fairfield,18816,5690402,1
7-VIC,2089,10051038:5686211:5690806,UVic - via Fairfield,18816,5690806,1
8-VIC,2294,10040976:5686212:5691054,Oak Bay - via Finlayson,18660,5691054,0
57-VIC,2087,10094144:5686213:5690198,Langford Exch - via McCallum,19124,5690198,1
57-VIC,2089,10094144:5686213:5691363,Langford Exch - via McCallum,19124,5691363,1
4-VIC,1781,10031893:5686214:5690312,UVic - via Hillside,18645,5690312,0
57-VIC,1781,10040682:5686216:5690984,Langford Exch - via McCallum,19124,5690984,1
72-VIC,1781,10057944:5686217:5690887,Swartz Bay Ferry - via Saanichton,18512,5690887,0
27-VIC,2089,10025576:5686219:5690673,Downtown,18663,5690673,1
27-VIC,2087,10025576:5686219:5690889,Downtown,18663,5690889,1
28-VIC,2089,10025738:5686220:5690677,Downtown,18712,5690677,1
28-VIC,2087,10025738:5686220:5691342,Downtown,18712,5691342,1
11-VIC,1781,10032081:5686222:5691022,UVic - via Uplands,19456,5691022,0
15-VIC,2089,10054717:5686224:5690390,Esquimalt - Fort/Yates Exp,18702,5690390,1
15-VIC,2087,10054717:5686224:5690876,Esquimalt - Fort/Yates Exp,18702,5690876,1
10-VIC,2087,10094588:5686225:5695423,Royal Jubilee - via Vic West,18521,5695423,0
10-VIC,2089,10094588:5686225:5695713,Royal Jubilee - via Vic West,18521,5695713,0
95-VIC,2771,10124711:5686227:5690028,Blink - to Downtown,18717,5690028,0
26-VIC,1781,10032231:5686228:5690494,UVic - via McKenzie,18624,5690494,0
88-VIC,2771,10126521:5686229:5691092,Sidney,19277,5691092,0
6-VIC,2087,10053520:5686230:5690314,Downtown,18962,5690314,1
6-VIC,2089,10053520:5686230:5690942,Downtown,18962,5690942,1
72-VIC,2771,10124858:5686231:5691465,Downtown - via Saanichton,18716,5691465,1
30-VIC,2771,10125984:5686232:5691426,Royal Oak Exch - via Carey,18634,5691426,0
81-VIC,2087,10094347:5686235:5691104,Brentwood,18519,5691104,1
81-VIC,2089,10094347:5686235:5691413,Brentwood,18519,5691413,1
95-VIC,2087,10070428:5686236:5690297,Blink - to Langford,18836,5690297,1
95-VIC,2089,10070428:5686236:5691251,Blink - to Langford,18836,5691251,1
28-VIC,2771,10125197:5686239:5690836,Majestic - via Shelbourne,18885,5690836,0
7-VIC,2771,10126605:5686240:5691087,N Downtown - to 21 Interurban,19193,5691087,0
4-VIC,1781,10032009:5686242:5691350,UVic - via Hillside,18645,5691350,0
26-VIC,2089,10070143:5686246:5690378,UVic - via McKenzie,18624,5690378,0
26-VIC,2087,10070143:5686246:5690847,UVic - via McKenzie,18624,5690847,0
4-VIC,1781,10031907:5686247:5690769,UVic - via Hillside,18645,5690769,0
21-VIC,2771,10126610:5686248:5691087,Downtown - to 7 UVic,18481,5691087,1
95-VIC,2089,10070355:5686249:5690760,Blink - to Downtown,18717,5690760,0
95-VIC,2087,10070355:5686249:5690868,Blink - to Downtown,18717,5690868,0
10-VIC,1781,10045971:5686251:5695869,Royal Jubilee - via Vic West,18521,5695869,0
7-VIC,2089,10051086:5686254:5690181,UVic - via Fairfield,18816,5690181,1
7-VIC,2087,10051086:5686254:5690373,UVic - via Fairfield,18816,5690373,1
30-VIC,1781,10057687:5686255:5690838,Royal Oak Exch - via Carey,18634,5690838,0
27-VIC,2771,10125741:5686257:5691015,Downtown,18663,5691015,1
2-VIC,2771,10125945:5686258:5690090,James Bay - Fisherman's Wharf,18896,5690090,1
11-VIC,2294,10041008:5686259:5691328,UVic - via Uplands,19456,5691328,0
14-VIC,2771,10125400:5686261:5690423,Vic General - via Craigflower,19158,5690423,1
11-VIC,2294,10041158:5686262:5691069,Tillicum Ctr - via Gorge,18834,5691069,1
72-VIC,2294,10058158:5686263:5690442,Swartz Bay Ferry - via Saanichton,18512,5690442,0
60-VIC,2087,10094210:5686266:5690428,Royal Bay Exch - via Lagoon,18644,5690428,1
60-VIC,2089,10094210:5686266:5690443,Royal Bay Exch - via Lagoon,18644,5690443,1
30-VIC,1781,10057781:5686268:5690853,Royal Oak Exch - via Carey,18634,5690853,0
28-VIC,2771,10125529:5686270:5691172,Majestic - via Shelbourne,18885,5691172,0
12-VIC,2771,10126457:5686271:5691458,UVic - via Kenmore,18536,5691458,0
72-VIC,2771,10124934:5686273:5690747,Swartz Bay Ferry - via Saanichton,18512,5690747,0
28-VIC,2294,10040980:5686277:5690429,Downtown,18712,5690429,1
6-VIC,2771,10125038:5686278:5690626,Royal Oak Exch - via Royal Oak Ctr,18715,5690626,0
39-VIC,2771,10126273:5686281:5690299,Royal Oak Exch,18868,5690299,1
52-VIC,2089,10093916:5686282:5690163,Colwood Exch - via Royal Bay - RRU,18889,5690163,0
52-VIC,2087,10093916:5686282:5690846,Colwood Exch - via Royal Bay - RRU,18889,5690846,0
25-VIC,1781,10032390:5686283:5690082,Tillicum Ctr via Munro,19261,5690082,1
6-VIC,2771,10125141:5686284:5690122,A Downtown - via Emily Carr,19049,5690122,1
59-VIC,2771,10126302:5686285:5690775,Royal Bay Exch - via Triangle Mtn,18872,5690775,1
24-VIC,2294,10041217:5686286:5690693,Tillicum Ctr via Colville,18779,5690693,1
27-VIC,2087,10025680:5686287:5690658,Downtown,18663,5690658,1
27-VIC,2089,10025680:5686287:5690691,Downtown,18663,5690691,1
11-VIC,2771,10125260:5686288:5691167,UVic - via Uplands,19456,5691167,0
88-VIC,2294,10041696:5686289:5690344,Sidney,19277,5690344,0
21-VIC,1781,10040621:5686292:5691366,Interurban - Camosun Only,19203,5691366,0
72-VIC,1781,10058025:5686293:5690467,Downtown - via Saanichton,18716,5690467,1
28-VIC,2771,10125086:5686295:5690406,Downtown,18712,5690406,1
14-VIC,2089,10024687:5686296:5690439,UVic - via Richmond,19055,5690439,0
14-VIC,2087,10024687:5686296:5690743,UVic - via Richmond,19055,5690743,0
70-VIC,1781,10058058:5686298:5691154,Swartz Bay Ferry - via Hwy #17,19212,5691154,0
52-VIC,1781,10040438:5686301:5691156,Bear Mountain - via Millstream,18774,5691156,1
52-VIC,2771,10126373:5686304:5690837,Bear Mountain - via Millstream,18774,5690837,1
3-VIC,2294,10046160:5686308:5695621,James Bay,19445,5695621,0
28-VIC,2294,10041430:5686309:5690558,Majestic - via Shelbourne,18885,5690558,0
24-VIC,2771,10125281:5686311:5690947,Cedar Hill,19044,5690947,0
26-VIC,2771,10125504:5686312:5690869,Dockyard - via Tillicum,18575,5690869,1
52-VIC,1781,10040547:5686313:5690690,Langford Exch - via Royal Bay,18528,5690690,1
39-VIC,1781,10040313:5686316:5690794,Royal Oak Exch,18868,5690794,1
7-VIC,1781,10040223:5686318:5691197,UVic - via Fairfield,18816,5691197,1
13-VIC,2087,10051348:5686319:5691070,UVic,19501,5691070,1
13-VIC,2089,10051348:5686319:5691364,UVic,19501,5691364,1
15-VIC,2087,10054629:5686321:5690112,UVic - Foul Bay Exp,19054,5690112,0
15-VIC,2089,10054629:5686321:5691030,UVic - Foul Bay Exp,19054,5691030,0
53-VIC,1781,10040684:5686322:5690984,Vic General - via Atkins,18780,5690984,0
27-VIC,2294,10041145:5686323:5691315,Downtown,18663,5691315,1
72-VIC,1781,10057983:5686325:5690383,Swartz Bay Ferry - via Saanichton,18512,5690383,0
15-VIC,2089,10054712:5686329:5690842,UVic - Foul Bay Exp,19054,5690842,0
15-VIC,2087,10054712:5686329:5691125,UVic - Foul Bay Exp,19054,5691125,0
21-VIC,1781,10040607:5686332:5691366,Downtown - to 7 UVic,18481,5691366,1
83-VIC,2771,10126448:5686335:5691092,Sidney - via West Saanich,19128,5691092,0
28-VIC,1781,10032282:5686339:5691176,Downtown,18712,5691176,1
31-VIC,2294,10058263:5686340:5690908,Royal Oak Exch - via Glanford,18743,5690908,0
4-VIC,2089,10069960:5686344:5695399,UVic - via Hillside,18645,5695399,0
4-VIC,2087,10069960:5686344:5695840,UVic - via Hillside,18645,5695840,0
6-VIC,2089,10053211:5686345:5690209,A Downtown - via Emily Carr,19049,5690209,1
6-VIC,2087,10053211:5686345:5691108,A Downtown - via Emily Carr,19049,5691108,1
95-VIC,2771,10124706:5686348:5690028,Blink - to Downtown,18717,5690028,0
12-VIC,2771,10126447:5686350:5691458,University Hgts - via Kenmore,18817,5691458,1
95-VIC,2089,10070229:5686351:5690931,Blink - to Downtown,18717,5690931,0
95-VIC,2087,10070229:5686351:5691272,Blink - to Downtown,18717,5691272,0
14-VIC,2087,10024600:5686355:5690030,Vic General - via Craigflower,19158,5690030,1
14-VIC,2089,10024600:5686355:5690924,Vic General - via Craigflower,19158,5690924,1
6-VIC,2089,10053189:5686361:5690910,B Royal Oak Exch - via Chatterton,18445,5690910,0
6-VIC,2087,10053189:5686361:5690930,B Royal Oak Exch - via Chatterton,18445,5690930,0
15-VIC,2089,10054626:5686364:5690291,UVic - Foul Bay Exp,19054,5690291,0
15-VIC,2087,10054626:5686364:5690486,UVic - Foul Bay Exp,19054,5690486,0
8-VIC,2294,10040846:5686368:5691069,Oak Bay - via Finlayson,18660,5691069,0
6-VIC,2771,10125320:5686369:5690562,A Royal Oak Exch - via Emily Carr,18754,5690562,0
31-VIC,2771,10126040:5686370:5691029,Downtown,18859,5691029,1
55-VIC,2089,10094038:5686374:5690371,Langford Exch - via Happy Valley,19167,5690371,0
55-VIC,2087,10094038:5686374:5690900,Langford Exch - via Happy Valley,19167,5690900,0
31-VIC,2087,10053410:5686375:5695591,Royal Oak Exch - via Glanford,18743,5695591,0
31-VIC,2089,10053410:5686375:5695689,Royal Oak Exch - via Glanford,18743,5695689,0
14-VIC,2771,10125243:5686377:5690423,UVic - via Richmond,19055,5690423,0
14-VIC,2294,10041166:5686378:5690191,Vic General - via Craigflower,19158,5690191,1
70-VIC,2087,10070660:5686379:5690150,Downtown - via Hwy #17,18849,5690150,1
70-VIC,2089,10070660:5686379:5690803,Downtown - via Hwy #17,18849,5690803,1
75-VIC,2089,10053503:5686380:5695553,Saanichton Exch,18912,5695553,0
75-VIC,2087,10053503:5686380:5695813,Saanichton Exch,18912,5695813,0
28-VIC,2089,10025623:5686383:5690336,Downtown,18712,5690336,1
28-VIC,2087,10025623:5686383:5690614,Downtown,18712,5690614,1
27-VIC,2294,10040985:5686384:5690429,Downtown,18663,5690429,1
6-VIC,2089,10053643:5686385:5690027,Royal Oak Exch - via Royal Oak Ctr,18715,5690027,0
6-VIC,2087,10053643:5686385:5690483,Royal Oak Exch - via Royal Oak Ctr,18715,5690483,0
22-VIC,1781,10040347:5686387:5691303,Hillside Ctr - via Hastings,19096,5691303,1
6-VIC,1781,10032517:5686388:5691331,Downtown,18962,5691331,1
52-VIC,2089,10093860:5686389:5690077,Bear Mountain - via Millstream,18774,5690077,1
52-VIC,2087,10093860:5686389:5690232,Bear Mountain - via Millstream,18774,5690232,1
58-VIC,2294,10041827:5686394:5690327,Goldstream Mdws - via Westhills,18671,5690327,1
14-VIC,2294,10041162:5686397:5690643,Vic General - via Craigflower,19158,5690643,1
6-VIC,1781,10032533:5686398:5691373,Royal Oak Exch - via Royal Oak Ctr,18715,5691373,0
6-VIC,2087,10053532:5686399:5690314,B Downtown - via Chatterton,18600,5690314,1
